step,velocity_steps_per_s,time_s
4085,1000.0,7.038688
4086,1000.0,7.039688
4087,1000.0,7.040688
4088,1000.0,7.041688
4089,1000.0,7.042688
4090,1000.0,7.043688
4091,1000.0,7.044688
4092,1000.0,7.045688
4093,1000.0,7.046688
4094,1000.0,7.047688
4095,1000.0,7.048688
4096,1000.0,7.049688
4097,1000.0,7.050688
4098,1000.0,7.051688
4099,1000.0,7.052688
4100,1000.0,7.053688
4101,1000.0,7.054688
4102,1000.0,7.055688
4103,1000.0,7.056688
4104,1000.0,7.057688
4105,1000.0,7.058688
4106,1000.0,7.059688
4107,1000.0,7.060688
4108,1000.0,7.061688
4109,1000.0,7.062688
4110,1000.0,7.063688
4111,1000.0,7.064688
4112,1000.0,7.065688
4113,1000.0,7.066688
4114,1000.0,7.067688
4115,1000.0,7.068688
4116,1000.0,7.069688
4117,1000.0,7.070688
4118,1000.0,7.071688
4119,1000.0,7.072688
4120,1000.0,7.073688
4121,1000.0,7.074688
4122,1000.0,7.075688
4123,1000.0,7.076688
4124,1000.0,7.077688
4125,1000.0,7.078688
4126,1000.0,7.079688
4127,1000.0,7.080688
4128,1000.0,7.081688
4129,1000.0,7.082688
4130,1000.0,7.083688
4131,1000.0,7.084688
4132,1000.0,7.085688
4133,1000.0,7.086688
4134,1000.0,7.087688
4135,1000.0,7.088688
4136,1000.0,7.089688
4137,1000.0,7.090688
4138,1000.0,7.091688
4139,1000.0,7.092688
4140,1000.0,7.093688
4141,1000.0,7.094688
4142,1000.0,7.095688
4143,1000.0,7.096688
4144,1000.0,7.097688
4145,1000.0,7.098688
4146,1000.0,7.099688
4147,1000.0,7.100688
4148,1000.0,7.101688
4149,1000.0,7.102688
4150,1000.0,7.103688
4151,1000.0,7.104688
4152,1000.0,7.105688
4153,1000.0,7.106688
4154,1000.0,7.107688
4155,1000.0,7.108688
4156,1000.0,7.109688
4157,1000.0,7.110688
4158,1000.0,7.111688
4159,1000.0,7.112688
4160,1000.0,7.113688
4161,1000.0,7.114688
4162,1000.0,7.115688
4163,1000.0,7.116688
4164,1000.0,7.117688
4165,1000.0,7.118688
4166,1000.0,7.119688
4167,1000.0,7.120688
4168,1000.0,7.121688
4169,1000.0,7.122688
4170,1000.0,7.123688
4171,1000.0,7.124688
4172,1000.0,7.125688
4173,1000.0,7.126688
4174,1000.0,7.127688
4175,1000.0,7.128688
4176,1000.0,7.129688
4177,1000.0,7.130688
4178,1000.0,7.131688
4179,1000.0,7.132688
4180,1000.0,7.133688
4181,1000.0,7.134688
4182,1000.0,7.135688
4183,1000.0,7.136688
4184,1000.0,7.137688
4185,1000.0,7.138688
4186,1000.0,7.139688
4187,1000.0,7.140688
4188,1000.0,7.141688
4189,1000.0,7.142688
4190,1000.0,7.143688
4191,1000.0,7.144688
4192,1000.0,7.145688
4193,1000.0,7.146688
4194,1000.0,7.147688
4195,1000.0,7.148688
4196,1000.0,7.149688
4197,1000.0,7.150688
4198,1000.0,7.151688
4199,1000.0,7.152688
4200,1000.0,7.153688
4201,1000.0,7.154688
4202,1000.0,7.155688
4203,1000.0,7.156688
4204,1000.0,7.157688
4205,1000.0,7.158688
4206,1000.0,7.159688
4207,1000.0,7.160688
4208,1000.0,7.161688
4209,1000.0,7.162688
4210,1000.0,7.163688
4211,1000.0,7.164688
4212,1000.0,7.165688
4213,1000.0,7.166688
4214,1000.0,7.167688
4215,1000.0,7.168688
4216,1000.0,7.169688
4217,1000.0,7.170688
4218,1000.0,7.171688
4219,1000.0,7.172688
4220,1000.0,7.173688
4221,1000.0,7.174688
4222,1000.0,7.175688
4223,1000.0,7.176688
4224,1000.0,7.177688
4225,1000.0,7.178688
4226,1000.0,7.179688
4227,1000.0,7.180688
4228,1000.0,7.181688
4229,1000.0,7.182688
4230,1000.0,7.183688
4231,1000.0,7.184688
4232,1000.0,7.185688
4233,1000.0,7.186688
4234,1000.0,7.187688
4235,1000.0,7.188688
4236,1000.0,7.189688
4237,1000.0,7.190688
4238,1000.0,7.191688
4239,1000.0,7.192688
4240,1000.0,7.193688
4241,1000.0,7.194688
4242,1000.0,7.195688
4243,1000.0,7.196688
4244,1000.0,7.197688
4245,1000.0,7.198688
4246,1000.0,7.199688
4247,1000.0,7.200688
4248,1000.0,7.201688
4249,1000.0,7.202688
4250,1000.0,7.203688
4251,1000.0,7.204688
4252,1000.0,7.205688
4253,1000.0,7.206688
4254,1000.0,7.207688
4255,1000.0,7.208688
4256,1000.0,7.209688
4257,1000.0,7.210688
4258,1000.0,7.211688
4259,1000.0,7.212688
4260,1000.0,7.213688
4261,1000.0,7.214688
4262,1000.0,7.215688
4263,1000.0,7.216688
4264,1000.0,7.217688
4265,1000.0,7.218688
4266,1000.0,7.219688
4267,1000.0,7.220688
4268,1000.0,7.221688
4269,1000.0,7.222688
4270,1000.0,7.223688
4271,1000.0,7.224688
4272,1000.0,7.225688
4273,1000.0,7.226688
4274,1000.0,7.227688
4275,1000.0,7.228688
4276,1000.0,7.229688
4277,1000.0,7.230688
4278,1000.0,7.231688
4279,1000.0,7.232688
4280,1000.0,7.233688
4281,1000.0,7.234688
4282,1000.0,7.235688
4283,1000.0,7.236688
4284,1000.0,7.237688
4285,1000.0,7.238688
4286,1000.0,7.239688
4287,1000.0,7.240688
4288,1000.0,7.241688
4289,1000.0,7.242688
4290,1000.0,7.243688
4291,1000.0,7.244688
4292,1000.0,7.245688
4293,1000.0,7.246688
4294,1000.0,7.247688
4295,1000.0,7.248688
4296,1000.0,7.249688
4297,1000.0,7.250688
4298,1000.0,7.251688
4299,1000.0,7.252688
4300,1000.0,7.253688
4301,1000.0,7.254688
4302,1000.0,7.255688
4303,1000.0,7.256688
4304,1000.0,7.257688
4305,1000.0,7.258688
4306,1000.0,7.259688
4307,1000.0,7.260688
4308,1000.0,7.261688
4309,1000.0,7.262688
4310,1000.0,7.263688
4311,1000.0,7.264688
4312,1000.0,7.265688
4313,1000.0,7.266688
4314,1000.0,7.267688
4315,1000.0,7.268688
4316,1000.0,7.269688
4317,1000.0,7.270688
4318,1000.0,7.271688
4319,1000.0,7.272688
4320,1000.0,7.273688
4321,1000.0,7.274688
4322,1000.0,7.275688
4323,1000.0,7.276688
4324,1000.0,7.277688
4325,1000.0,7.278688
4326,1000.0,7.279688
4327,1000.0,7.280688
4328,1000.0,7.281688
4329,1000.0,7.282688
4330,1000.0,7.283688
4331,1000.0,7.284688
4332,1000.0,7.285688
4333,1000.0,7.286688
4334,1000.0,7.287688
4335,1000.0,7.288688
4336,1000.0,7.289688
4337,1000.0,7.290688
4338,1000.0,7.291688
4339,1000.0,7.292688
4340,1000.0,7.293688
4341,1000.0,7.294688
4342,1000.0,7.295688
4343,1000.0,7.296688
4344,1000.0,7.297688
4345,1000.0,7.298688
4346,1000.0,7.299688
4347,1000.0,7.300688
4348,1000.0,7.301688
4349,1000.0,7.302688
4350,1000.0,7.303688
4351,1000.0,7.304688
4352,1000.0,7.305688
4353,1000.0,7.306688
4354,1000.0,7.307688
4355,1000.0,7.308688
4356,1000.0,7.309688
4357,1000.0,7.310688
4358,1000.0,7.311688
4359,1000.0,7.312688
4360,1000.0,7.313688
4361,1000.0,7.314688
4362,1000.0,7.315688
4363,1000.0,7.316688
4364,1000.0,7.317688
4365,1000.0,7.318688
4366,1000.0,7.319688
4367,1000.0,7.320688
4368,1000.0,7.321688
4369,1000.0,7.322688
4370,1000.0,7.323688
4371,1000.0,7.324688
4372,1000.0,7.325688
4373,1000.0,7.326688
4374,1000.0,7.327688
4375,1000.0,7.328688
4376,1000.0,7.329688
4377,1000.0,7.330688
4378,1000.0,7.331688
4379,1000.0,7.332688
4380,1000.0,7.333688
4381,1000.0,7.334688
4382,1000.0,7.335688
4383,1000.0,7.336688
4384,1000.0,7.337688
4385,1000.0,7.338688
4386,1000.0,7.339688
4387,1000.0,7.340688
4388,1000.0,7.341688
4389,1000.0,7.342688
4390,1000.0,7.343688
4391,1000.0,7.344688
4392,1000.0,7.345688
4393,1000.0,7.346688
4394,1000.0,7.347688
4395,1000.0,7.348688
4396,1000.0,7.349688
4397,1000.0,7.350688
4398,1000.0,7.351688
4399,1000.0,7.352688
4400,1000.0,7.353688
4401,1000.0,7.354688
4402,1000.0,7.355688
4403,1000.0,7.356688
4404,1000.0,7.357688
4405,1000.0,7.358688
4406,1000.0,7.359688
4407,1000.0,7.360688
4408,1000.0,7.361688
4409,1000.0,7.362688
4410,1000.0,7.363688
4411,1000.0,7.364688
4412,1000.0,7.365688
4413,1000.0,7.366688
4414,1000.0,7.367688
4415,1000.0,7.368688
4416,1000.0,7.369688
4417,1000.0,7.370688
4418,1000.0,7.371688
4419,1000.0,7.372688
4420,1000.0,7.373688
4421,1000.0,7.374688
4422,1000.0,7.375688
4423,1000.0,7.376688
4424,1000.0,7.377688
4425,1000.0,7.378688
4426,1000.0,7.379688
4427,1000.0,7.380688
4428,1000.0,7.381688
4429,1000.0,7.382688
4430,1000.0,7.383688
4431,1000.0,7.384688
4432,1000.0,7.385688
4433,1000.0,7.386688
4434,1000.0,7.387688
4435,1000.0,7.388688
4436,1000.0,7.389688
4437,1000.0,7.390688
4438,1000.0,7.391688
4439,1000.0,7.392688
4440,1000.0,7.393688
4441,1000.0,7.394688
4442,1000.0,7.395688
4443,1000.0,7.396688
4444,1000.0,7.397688
4445,1000.0,7.398688
4446,1000.0,7.399688
4447,1000.0,7.400688
4448,1000.0,7.401688
4449,1000.0,7.402688
4450,1000.0,7.403688
4451,1000.0,7.404688
4452,1000.0,7.405688
4453,1000.0,7.406688
4454,1000.0,7.407688
4455,1000.0,7.408688
4456,1000.0,7.409688
4457,1000.0,7.410688
4458,1000.0,7.411688
4459,1000.0,7.412688
4460,1000.0,7.413688
4461,1000.0,7.414688
4462,1000.0,7.415688
4463,1000.0,7.416688
4464,1000.0,7.417688
4465,1000.0,7.418688
4466,1000.0,7.419688
4467,1000.0,7.420688
4468,1000.0,7.421688
4469,1000.0,7.422688
4470,1000.0,7.423688
4471,1000.0,7.424688
4472,1000.0,7.425688
4473,1000.0,7.426688
4474,1000.0,7.427688
4475,1000.0,7.428688
4476,1000.0,7.429688
4477,1000.0,7.430688
4478,1000.0,7.431688
4479,1000.0,7.432688
4480,1000.0,7.433688
4481,1000.0,7.434688
4482,1000.0,7.435688
4483,1000.0,7.436688
4484,1000.0,7.437688
4485,1000.0,7.438688
4486,1000.0,7.439688
4487,1000.0,7.440688
4488,1000.0,7.441688
4489,1000.0,7.442688
4490,1000.0,7.443688
4491,1000.0,7.444688
4492,1000.0,7.445688
4493,1000.0,7.446688
4494,1000.0,7.447688
4495,1000.0,7.448688
4496,1000.0,7.449688
4497,1000.0,7.450688
4498,1000.0,7.451688
4499,1000.0,7.452688
4500,1000.0,7.453688
4501,1000.0,7.454688
4502,1000.0,7.455688
4503,1000.0,7.456688
4504,1000.0,7.457688
4505,1000.0,7.458688
4506,1000.0,7.459688
4507,1000.0,7.460688
4508,1000.0,7.461688
4509,1000.0,7.462688
4510,1000.0,7.463688
4511,1000.0,7.464688
4512,1000.0,7.465688
4513,1000.0,7.466688
4514,1000.0,7.467688
4515,1000.0,7.468688
4516,1000.0,7.469688
4517,1000.0,7.470688
4518,1000.0,7.471688
4519,1000.0,7.472688
4520,1000.0,7.473688
4521,1000.0,7.474688
4522,1000.0,7.475688
4523,1000.0,7.476688
4524,1000.0,7.477688
4525,1000.0,7.478688
4526,1000.0,7.479688
4527,1000.0,7.480688
4528,1000.0,7.481688
4529,1000.0,7.482688
4530,1000.0,7.483688
4531,1000.0,7.484688
4532,1000.0,7.485688
4533,1000.0,7.486688
4534,1000.0,7.487688
4535,1000.0,7.488688
4536,1000.0,7.489688
4537,1000.0,7.490688
4538,1000.0,7.491688
4539,1000.0,7.492688
4540,1000.0,7.493688
4541,1000.0,7.494688
4542,1000.0,7.495688
4543,1000.0,7.496688
4544,1000.0,7.497688
4545,1000.0,7.498688
4546,1000.0,7.499688
4547,1000.0,7.500688
4548,1000.0,7.501688
4549,1000.0,7.502688
4550,1000.0,7.503688
4551,1000.0,7.504688
4552,1000.0,7.505688
4553,1000.0,7.506688
4554,1000.0,7.507688
4555,1000.0,7.508688
4556,1000.0,7.509688
4557,1000.0,7.510688
4558,1000.0,7.511688
4559,1000.0,7.512688
4560,1000.0,7.513688
4561,1000.0,7.514688
4562,1000.0,7.515688
4563,1000.0,7.516688
4564,1000.0,7.517688
4565,1000.0,7.518688
4566,1000.0,7.519688
4567,1000.0,7.520688
4568,1000.0,7.521688
4569,1000.0,7.522688
4570,1000.0,7.523688
4571,1000.0,7.524688
4572,1000.0,7.525688
4573,1000.0,7.526688
4574,1000.0,7.527688
4575,1000.0,7.528688
4576,1000.0,7.529688
4577,1000.0,7.530688
4578,1000.0,7.531688
4579,1000.0,7.532688
4580,1000.0,7.533688
4581,1000.0,7.534688
4582,1000.0,7.535688
4583,1000.0,7.536688
4584,1000.0,7.537688
4585,1000.0,7.538688
4586,1000.0,7.539688
4587,1000.0,7.540688
4588,1000.0,7.541688
4589,1000.0,7.542688
4590,1000.0,7.543688
4591,1000.0,7.544688
4592,1000.0,7.545688
4593,1000.0,7.546688
4594,1000.0,7.547688
4595,1000.0,7.548688
4596,1000.0,7.549688
4597,1000.0,7.550688
4598,1000.0,7.551688
4599,1000.0,7.552688
4600,1000.0,7.553688
4601,1000.0,7.554688
4602,1000.0,7.555688
4603,1000.0,7.556688
4604,1000.0,7.557688
4605,1000.0,7.558688
4606,1000.0,7.559688
4607,1000.0,7.560688
4608,1000.0,7.561688
4609,1000.0,7.562688
4610,1000.0,7.563688
4611,1000.0,7.564688
4612,1000.0,7.565688
4613,1000.0,7.566688
4614,1000.0,7.567688
4615,1000.0,7.568688
4616,1000.0,7.569688
4617,1000.0,7.570688
4618,1000.0,7.571688
4619,1000.0,7.572688
4620,1000.0,7.573688
4621,1000.0,7.574688
4622,1000.0,7.575688
4623,1000.0,7.576688
4624,1000.0,7.577688
4625,1000.0,7.578688
4626,1000.0,7.579688
4627,1000.0,7.580688
4628,1000.0,7.581688
4629,1000.0,7.582688
4630,1000.0,7.583688
4631,1000.0,7.584688
4632,1000.0,7.585688
4633,1000.0,7.586688
4634,1000.0,7.587688
4635,1000.0,7.588688
4636,1000.0,7.589688
4637,1000.0,7.590688
4638,1000.0,7.591688
4639,1000.0,7.592688
4640,1000.0,7.593688
4641,1000.0,7.594688
4642,1000.0,7.595688
4643,1000.0,7.596688
4644,1000.0,7.597688
4645,1000.0,7.598688
4646,1000.0,7.599688
4647,1000.0,7.600688
4648,1000.0,7.601688
4649,1000.0,7.602688
4650,1000.0,7.603688
4651,1000.0,7.604688
4652,1000.0,7.605688
4653,1000.0,7.606688
4654,1000.0,7.607688
4655,1000.0,7.608688
4656,1000.0,7.609688
4657,1000.0,7.610688
4658,1000.0,7.611688
4659,1000.0,7.612688
4660,1000.0,7.613688
4661,1000.0,7.614688
4662,1000.0,7.615688
4663,1000.0,7.616688
4664,1000.0,7.617688
4665,1000.0,7.618688
4666,1000.0,7.619688
4667,1000.0,7.620688
4668,1000.0,7.621688
4669,1000.0,7.622688
4670,1000.0,7.623688
4671,1000.0,7.624688
4672,1000.0,7.625688
4673,1000.0,7.626688
4674,1000.0,7.627688
4675,1000.0,7.628688
4676,1000.0,7.629688
4677,1000.0,7.630688
4678,1000.0,7.631688
4679,1000.0,7.632688
4680,1000.0,7.633688
4681,1000.0,7.634688
4682,1000.0,7.635688
4683,1000.0,7.636688
4684,1000.0,7.637688
4685,1000.0,7.638688
4686,1000.0,7.639688
4687,1000.0,7.640688
4688,1000.0,7.641688
4689,1000.0,7.642688
4690,1000.0,7.643688
4691,1000.0,7.644688
4692,1000.0,7.645688
4693,1000.0,7.646688
4694,1000.0,7.647688
4695,1000.0,7.648688
4696,1000.0,7.649688
4697,1000.0,7.650688
4698,1000.0,7.651688
4699,1000.0,7.652688
4700,1000.0,7.653688
4701,1000.0,7.654688
4702,1000.0,7.655688
4703,1000.0,7.656688
4704,1000.0,7.657688
4705,1000.0,7.658688
4706,1000.0,7.659688
4707,1000.0,7.660688
4708,1000.0,7.661688
4709,1000.0,7.662688
4710,1000.0,7.663688
4711,1000.0,7.664688
4712,1000.0,7.665688
4713,1000.0,7.666688
4714,1000.0,7.667688
4715,1000.0,7.668688
4716,1000.0,7.669688
4717,1000.0,7.670688
4718,1000.0,7.671688
4719,1000.0,7.672688
4720,1000.0,7.673688
4721,1000.0,7.674688
4722,1000.0,7.675688
4723,1000.0,7.676688
4724,1000.0,7.677688
4725,1000.0,7.678688
4726,1000.0,7.679688
4727,1000.0,7.680688
4728,1000.0,7.681688
4729,1000.0,7.682688
4730,1000.0,7.683688
4731,1000.0,7.684688
4732,1000.0,7.685688
4733,1000.0,7.686688
4734,1000.0,7.687688
4735,1000.0,7.688688
4736,1000.0,7.689688
4737,1000.0,7.690688
4738,1000.0,7.691688
4739,1000.0,7.692688
4740,1000.0,7.693688
4741,1000.0,7.694688
4742,1000.0,7.695688
4743,1000.0,7.696688
4744,1000.0,7.697688
4745,1000.0,7.698688
4746,1000.0,7.699688
4747,1000.0,7.700688
4748,1000.0,7.701688
4749,1000.0,7.702688
4750,1000.0,7.703688
4751,1000.0,7.704688
4752,1000.0,7.705688
4753,1000.0,7.706688
4754,1000.0,7.707688
4755,1000.0,7.708688
4756,1000.0,7.709688
4757,1000.0,7.710688
4758,1000.0,7.711688
4759,1000.0,7.712688
4760,1000.0,7.713688
4761,1000.0,7.714688
4762,1000.0,7.715688
4763,1000.0,7.716688
4764,1000.0,7.717688
4765,1000.0,7.718688
4766,1000.0,7.719688
4767,1000.0,7.720688
4768,1000.0,7.721688
4769,1000.0,7.722688
4770,1000.0,7.723688
4771,1000.0,7.724688
4772,1000.0,7.725688
4773,1000.0,7.726688
4774,1000.0,7.727688
4775,1000.0,7.728688
4776,1000.0,7.729688
4777,1000.0,7.730688
4778,1000.0,7.731688
4779,1000.0,7.732688
4780,1000.0,7.733688
4781,1000.0,7.734688
4782,1000.0,7.735688
4783,1000.0,7.736688
4784,1000.0,7.737688
4785,1000.0,7.738688
4786,1000.0,7.739688
4787,1000.0,7.740688
4788,1000.0,7.741688
4789,1000.0,7.742688
4790,1000.0,7.743688
4791,1000.0,7.744688
4792,1000.0,7.745688
4793,1000.0,7.746688
4794,1000.0,7.747688
4795,1000.0,7.748688
4796,1000.0,7.749688
4797,1000.0,7.750688
4798,1000.0,7.751688
4799,1000.0,7.752688
4800,1000.0,7.753688
4801,1000.0,7.754688
4802,1000.0,7.755688
4803,1000.0,7.756688
4804,1000.0,7.757688
4805,1000.0,7.758688
4806,1000.0,7.759688
4807,1000.0,7.760688
4808,1000.0,7.761688
4809,1000.0,7.762688
4810,1000.0,7.763688
4811,1000.0,7.764688
4812,1000.0,7.765688
4813,1000.0,7.766688
4814,1000.0,7.767688
4815,1000.0,7.768688
4816,1000.0,7.769688
4817,1000.0,7.770688
4818,1000.0,7.771688
4819,1000.0,7.772688
4820,1000.0,7.773688
4821,1000.0,7.774688
4822,1000.0,7.775688
4823,1000.0,7.776688
4824,1000.0,7.777688
4825,1000.0,7.778688
4826,1000.0,7.779688
4827,1000.0,7.780688
4828,1000.0,7.781688
4829,1000.0,7.782688
4830,1000.0,7.783688
4831,1000.0,7.784688
4832,1000.0,7.785688
4833,1000.0,7.786688
4834,1000.0,7.787688
4835,1000.0,7.788688
4836,1000.0,7.789688
4837,1000.0,7.790688
4838,1000.0,7.791688
4839,1000.0,7.792688
4840,1000.0,7.793688
4841,1000.0,7.794688
4842,1000.0,7.795688
4843,1000.0,7.796688
4844,1000.0,7.797688
4845,1000.0,7.798688
4846,1000.0,7.799688
4847,1000.0,7.800688
4848,1000.0,7.801688
4849,1000.0,7.802688
4850,1000.0,7.803688
4851,1000.0,7.804688
4852,1000.0,7.805688
4853,1000.0,7.806688
4854,1000.0,7.807688
4855,1000.0,7.808688
4856,1000.0,7.809688
4857,1000.0,7.810688
4858,1000.0,7.811688
4859,1000.0,7.812688
4860,1000.0,7.813688
4861,1000.0,7.814688
4862,1000.0,7.815688
4863,1000.0,7.816688
4864,1000.0,7.817688
4865,1000.0,7.818688
4866,1000.0,7.819688
4867,1000.0,7.820688
4868,1000.0,7.821688
4869,1000.0,7.822688
4870,1000.0,7.823688
4871,1000.0,7.824688
4872,1000.0,7.825688
4873,1000.0,7.826688
4874,1000.0,7.827688
4875,1000.0,7.828688
4876,1000.0,7.829688
4877,1000.0,7.830688
4878,1000.0,7.831688
4879,1000.0,7.832688
4880,1000.0,7.833688
4881,1000.0,7.834688
4882,1000.0,7.835688
4883,1000.0,7.836688
4884,1000.0,7.837688
4885,1000.0,7.838688
4886,1000.0,7.839688
4887,1000.0,7.840688
4888,1000.0,7.841688
4889,1000.0,7.842688
4890,1000.0,7.843688
4891,1000.0,7.844688
4892,1000.0,7.845688
4893,1000.0,7.846688
4894,1000.0,7.847688
4895,1000.0,7.848688
4896,1000.0,7.849688
4897,1000.0,7.850688
4898,1000.0,7.851688
4899,1000.0,7.852688
4900,1000.0,7.853688
4901,1000.0,7.854688
4902,1000.0,7.855688
4903,1000.0,7.856688
4904,1000.0,7.857688
4905,1000.0,7.858688
4906,1000.0,7.859688
4907,1000.0,7.860688
4908,1000.0,7.861688
4909,1000.0,7.862688
4910,1000.0,7.863688
4911,1000.0,7.864688
4912,1000.0,7.865688
4913,1000.0,7.866688
4914,1000.0,7.867688
4915,1000.0,7.868688
4916,1000.0,7.869688
4917,1000.0,7.870688
4918,1000.0,7.871688
4919,1000.0,7.872688
4920,1000.0,7.873688
4921,1000.0,7.874688
4922,1000.0,7.875688
4923,1000.0,7.876688
4924,1000.0,7.877688
4925,1000.0,7.878688
4926,1000.0,7.879688
4927,1000.0,7.880688
4928,1000.0,7.881688
4929,1000.0,7.882688
4930,1000.0,7.883688
4931,1000.0,7.884688
4932,1000.0,7.885688
4933,1000.0,7.886688
4934,1000.0,7.887688
4935,1000.0,7.888688
4936,1000.0,7.889688
4937,1000.0,7.890688
4938,1000.0,7.891688
4939,1000.0,7.892688
4940,1000.0,7.893688
4941,1000.0,7.894688
4942,1000.0,7.895688
4943,1000.0,7.896688
4944,1000.0,7.897688
4945,1000.0,7.898688
4946,1000.0,7.899688
4947,1000.0,7.900688
4948,1000.0,7.901688
4949,1000.0,7.902688
4950,1000.0,7.903688
4951,1000.0,7.904688
4952,1000.0,7.905688
4953,1000.0,7.906688
4954,1000.0,7.907688
4955,1000.0,7.908688
4956,1000.0,7.909688
4957,1000.0,7.910688
4958,1000.0,7.911688
4959,1000.0,7.912688
4960,1000.0,7.913688
4961,1000.0,7.914688
4962,1000.0,7.915688
4963,1000.0,7.916688
4964,1000.0,7.917688
4965,1000.0,7.918688
4966,1000.0,7.919688
4967,1000.0,7.920688
4968,1000.0,7.921688
4969,1000.0,7.922688
4970,1000.0,7.923688
4971,1000.0,7.924688
4972,1000.0,7.925688
4973,1000.0,7.926688
4974,1000.0,7.927688
4975,1000.0,7.928688
4976,1000.0,7.929688
4977,1000.0,7.930688
4978,1000.0,7.931688
4979,1000.0,7.932688
4980,1000.0,7.933688
4981,1000.0,7.934688
4982,1000.0,7.935688
4983,1000.0,7.936688
4984,1000.0,7.937688
4985,1000.0,7.938688
4986,1000.0,7.939688
4987,1000.0,7.940688
4988,1000.0,7.941688
4989,1000.0,7.942688
4990,1000.0,7.943688
4991,1000.0,7.944688
4992,1000.0,7.945688
4993,1000.0,7.946688
4994,1000.0,7.947688
4995,1000.0,7.948688
4996,1000.0,7.949688
4997,1000.0,7.950688
4998,1000.0,7.951688
4999,1000.0,7.952688
5000,1000.0,7.953688
5001,1000.0,7.954688
5002,1000.0,7.955688
5003,1000.0,7.956688
5004,1000.0,7.957688
5005,1000.0,7.958688
5006,1000.0,7.959688
5007,1000.0,7.960688
5008,1000.0,7.961688
5009,1000.0,7.962688
5010,1000.0,7.963688
5011,1000.0,7.964688
5012,1000.0,7.965688
5013,1000.0,7.966688
5014,1000.0,7.967688
5015,1000.0,7.968688
5016,1000.0,7.969688
5017,1000.0,7.970688
5018,1000.0,7.971688
5019,1000.0,7.972688
5020,1000.0,7.973688
5021,1000.0,7.974688
5022,1000.0,7.975688
5023,1000.0,7.976688
5024,1000.0,7.977688
5025,1000.0,7.978688
5026,1000.0,7.979688
5027,1000.0,7.980688
5028,1000.0,7.981688
5029,1000.0,7.982688
5030,1000.0,7.983688
5031,1000.0,7.984688
5032,1000.0,7.985688
5033,1000.0,7.986688
5034,1000.0,7.987688
5035,1000.0,7.988688
5036,1000.0,7.989688
5037,1000.0,7.990688
5038,1000.0,7.991688
5039,1000.0,7.992688
5040,1000.0,7.993688
5041,1000.0,7.994688
5042,1000.0,7.995688
5043,1000.0,7.996688
5044,1000.0,7.997688
5045,1000.0,7.998688
5046,1000.0,7.999688
5047,1000.0,8.000688
5048,1000.0,8.001688
5049,1000.0,8.002688
5050,1000.0,8.003688
5051,1000.0,8.004688
5052,1000.0,8.005688
5053,1000.0,8.006688
5054,1000.0,8.007688
5055,1000.0,8.008688
5056,1000.0,8.009688
5057,1000.0,8.010688
5058,1000.0,8.011688
5059,1000.0,8.012688
5060,1000.0,8.013688
5061,1000.0,8.014688
5062,1000.0,8.015688
5063,1000.0,8.016688
5064,1000.0,8.017688
5065,1000.0,8.018688
5066,1000.0,8.019688
5067,1000.0,8.020688
5068,1000.0,8.021688
5069,1000.0,8.022688
5070,1000.0,8.023688
5071,1000.0,8.024688
5072,1000.0,8.025688
5073,1000.0,8.026688
5074,1000.0,8.027688
5075,1000.0,8.028688
5076,1000.0,8.029688
5077,1000.0,8.030688
5078,1000.0,8.031688
5079,1000.0,8.032688
5080,1000.0,8.033688
5081,1000.0,8.034688
5082,1000.0,8.035688
5083,1000.0,8.036688
5084,1000.0,8.037688
5085,1000.0,8.038688
5086,1000.0,8.039688
5087,1000.0,8.040688
5088,1000.0,8.041688
5089,1000.0,8.042688
5090,1000.0,8.043688
5091,1000.0,8.044688
5092,1000.0,8.045688
5093,1000.0,8.046688
5094,1000.0,8.047688
5095,1000.0,8.048688
5096,1000.0,8.049688
5097,1000.0,8.050688
5098,1000.0,8.051688
5099,1000.0,8.052688
5100,1000.0,8.053688
5101,1000.0,8.054688
5102,1000.0,8.055688
5103,1000.0,8.056688
5104,1000.0,8.057688
5105,1000.0,8.058688
5106,1000.0,8.059688
5107,1000.0,8.060688
5108,1000.0,8.061688
5109,1000.0,8.062688
5110,1000.0,8.063688
5111,1000.0,8.064688
5112,1000.0,8.065688
5113,1000.0,8.066688
5114,1000.0,8.067688
5115,1000.0,8.068688
5116,1000.0,8.069688
5117,1000.0,8.070688
5118,1000.0,8.071688
5119,1000.0,8.072688
5120,1000.0,8.073688
5121,1000.0,8.074688
5122,1000.0,8.075688
5123,1000.0,8.076688
5124,1000.0,8.077688
5125,1000.0,8.078688
5126,1000.0,8.079688
5127,1000.0,8.080688
5128,1000.0,8.081688
5129,1000.0,8.082688
5130,1000.0,8.083688
5131,1000.0,8.084688
5132,1000.0,8.085688
5133,1000.0,8.086688
5134,1000.0,8.087688
5135,1000.0,8.088688
5136,1000.0,8.089688
5137,1000.0,8.090688
5138,1000.0,8.091688
5139,1000.0,8.092688
5140,1000.0,8.093688
5141,1000.0,8.094688
5142,1000.0,8.095688
5143,1000.0,8.096688
5144,1000.0,8.097688
5145,1000.0,8.098688
5146,1000.0,8.099688
5147,1000.0,8.100688
5148,1000.0,8.101688
5149,1000.0,8.102688
5150,1000.0,8.103688
5151,1000.0,8.104688
5152,1000.0,8.105688
